	('6e34e04e535546cca17965eb83aa01ad7d6b6b3269d941e89cfc67cfcdbea5b4','dfb7ae5bf891412d9ef48324c619aa41bc0c00b4cee7447cb1d150ac52c56a58','218fe16271c342b59208f56072fc0a6e0384e40fcd4647889fca1958bf65d8bb','admin','2017-01-11 09:39:20.0','admin','2017-01-15 08:33:45.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('befbcda0bb7c406593e7b21eda296b7282e8a357b4884508bf4985df755a5021','yy','86865b5992ce4754ac37f70fdcb9b78d9d6cbc1747844334926b8dfffca9563f','admin','2016-11-03 16:48:00.0','admin','2016-11-24 16:04:54.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('c64bb7c9a6fb48788077a0881034c553f3544c0e7d5f4c11b3db0ab18b0966a9','63a0d18614db4ac886ff0f53e6901fa58283b7935701402c8faee2170a506445','f80d0013ef7f4f40a4feaacf50e3e61cafc6daaad7f84fa19a593a354ebf9825','admin','2017-01-10 09:27:55.0','admin','2017-01-13 09:49:34.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f05c9ff94a6841ff9cbfec455956dd8764b0f484ffc3473bafc347c98cc08506','yy','ddf80b726dde413d957ae4f4687d07bcae0d3c7c3c0f4352a49038e802cef4fe','admin','2016-11-14 15:44:00.0','admin','2016-11-24 16:05:20.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('5eae6ffb795848418fd9e413faaba09d56a964845e8e42d8ba4d2f506906e713','f317b044c6544e30b5766600605c74c3aa498b44f3274beca6a41b4647dff587','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-09 14:08:05.0','admin','2017-01-09 15:27:22.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('31d22f492aba4795b574b1bacd03ea4cf41d8e6119db4594a7e10b312b8970a8','dfb7ae5bf891412d9ef48324c619aa41bc0c00b4cee7447cb1d150ac52c56a58','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','admin','2017-01-09 14:36:05.0','admin','2017-01-10 15:23:13.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('396f93d7b1894de185bad7b924c2accf52f9e804f4244c21ba6131c2f2917adb','6a6f3d3ddf9c4005bf907388a69a8bc069ebe9b9388e42e3933585fe79bb96ee','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-09 14:42:04.0','admin','2017-01-10 15:08:24.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('3202a706d1634fb68a8778e77923c12fed4c1fd1c584455fa1f3955c4e82b76e','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','08c42fc008b74720978dfca5807fd6568fb498ae8a644fd2b9bdfd0cb37ae534','admin','2017-01-09 14:59:44.0','admin','2017-01-10 15:08:24.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('33f44b3a7ef847ee9de08a1bc4f3cdd598ec3a540520409b87f5c492f5ca2a1a','8495ccbe777741a5b9d63e1ed501337e0bfc9e0c8f884e85957c63453905d54a','47413fc6b6e742db864067b4876145161ee5647041884e69a7bd7543366bc889','admin','2016-12-20 07:00:31.0','admin','2016-12-29 16:35:24.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('52181a545cf2474eba66b9d6a69f765294adbfe6dcd54fbea878d10eb4cfe472','fb5c9730d3504e4ab27947df0e89403e21ecf9cd9a0f42dfa4da997dd342d226','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','2016-12-20 07:25:19.0','admin','2016-12-29 16:35:17.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('4553e051755d4737a7ae63a2239ed69bea6ae6212f4840f288e89cbb49a38a56','c08f773e72b44ff3a1df95b5d18cdb59b6405d83e9404e7893bd758834c94f27','6c6de425cea2419ba1d8bd6b0fd8b4ff2e9b0e2f72a64c178b145aa41de71e6b','admin','2016-12-20 07:25:51.0','admin','2016-12-28 08:06:16.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('b1a2e2977be9427db1587f019557417ea20e0ed18c424d82bbf38a4ef4225a26','22d375f083ac40da8fbae522f4312cd417537af8e3514a0cad23f21364f2b95d','86865b5992ce4754ac37f70fdcb9b78d9d6cbc1747844334926b8dfffca9563f','admin','2016-12-20 07:54:53.0','admin','2016-12-22 10:35:15.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('5059656ba9a241738428ae0774f136b205d4f711eff744c4801dee451b7f45ae','ff0560fd816140af86b5818c57ccfd16a823e5ed2eac414798d487c6e5ff2005','f80d0013ef7f4f40a4feaacf50e3e61cafc6daaad7f84fa19a593a354ebf9825','admin','2016-12-28 07:49:21.0','admin','2016-12-29 16:35:11.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('2d5b0bbc6d2040dda6343a7e60acf598b20fea7a0c64454c840bcf1d34698cc6','22d375f083ac40da8fbae522f4312cd417537af8e3514a0cad23f21364f2b95d','cc45309f7c894d7487f283123cdc50d2666f05122fb946e0970a08824ec5af7d','admin','2016-12-28 08:06:28.0','admin','2017-01-09 15:27:51.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('188c49ad877d494187f14a5af419258055d26f88a327440e9e8a815d9548ddff','22d375f083ac40da8fbae522f4312cd417537af8e3514a0cad23f21364f2b95d','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2016-12-29 16:35:43.0','admin','2017-01-09 15:27:48.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('20678174dbaf470bac4cd48f84caf9cb713aba6ba1e44b94b2f659bf30535857','c08f773e72b44ff3a1df95b5d18cdb59b6405d83e9404e7893bd758834c94f27','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','2017-01-02 02:13:44.0','admin','2017-01-08 01:00:09.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('c1bde3083b944420abd5219b1827baade1e476377a884605ac3313682453b495','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','08c42fc008b74720978dfca5807fd6568fb498ae8a644fd2b9bdfd0cb37ae534','admin','2017-01-05 13:33:49.0','admin','2017-01-05 13:33:49.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('7e698695bbf744f49fb5e3f02476f72378947737500a44bdb546b9c3d86008dc','yy','2132940b8d9941a1b498963080d0054ae96e2e4d74fb47288e41e17fa40aae85','admin','2016-11-03 16:00:27.0','admin','2016-11-24 16:04:43.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('2dd001ea8a52413a8838224e5d18202b71bb1c67256846c58c8ee6dd688ef920','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-09 06:46:05.0','admin','2017-01-15 08:33:48.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('c788c67ccdc84716aa3a7473fceed8a0ecfbf9fcbd814124b04ac44f1a26cf02','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','2017-01-09 06:46:30.0','admin','2017-01-09 06:46:30.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('06f7110ae7e04744a6bd97dcbc4cbbb46adabc6773fd4fc3af2aa295364a6264','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','2017-01-09 06:46:48.0','admin','2017-01-09 07:32:53.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('46255aa0f5334fe19d93c11ee70938a1a3314ce6c3174c2e87cc22a64919b401','dfb7ae5bf891412d9ef48324c619aa41bc0c00b4cee7447cb1d150ac52c56a58','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-09 06:47:06.0','admin','2017-01-09 07:32:53.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('9ebc8f8627e14b0b8b42f32442adbfc3f6ce1f1c551040f59370f6c001734f57','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','2017-01-09 07:04:21.0','admin','2017-01-10 15:38:21.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('a3810f26a8624bf9aba3811be07a2fc33a32b4a1572c43f0bbc126f77deacabb','884ef2e97266416b9e7510569c5630ff2578587d41b84222bc52dba28d56d4a3','6c6de425cea2419ba1d8bd6b0fd8b4ff2e9b0e2f72a64c178b145aa41de71e6b','admin','2016-12-29 16:38:59.0','admin','2017-01-09 15:27:45.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('28a5fddc63494c9ead2b1a59c9b7686feda399a7c9674b74b4e172c4293ec05e','366623ea1c2546e28039a05ed4e6002fa71334348f3d40fd904888088dda5878','cc45309f7c894d7487f283123cdc50d2666f05122fb946e0970a08824ec5af7d','admin','2017-01-08 00:58:41.0','admin','2017-01-09 15:27:42.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('bedeb8c5fa40414f93affc268c6e76b9056f705607b243418627e79e7da5aff7','803519005095624704','a336bbd383d942abb6762d85b66aea53a4771fcc8005403ebd355765913fc76c','admin','2017-01-08 00:59:43.0','admin','2017-01-09 15:27:40.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f337e7ac448948a2a70dc4082e6c8818381a56d5f2da417a849bec0b56d3b289','dfb7ae5bf891412d9ef48324c619aa41bc0c00b4cee7447cb1d150ac52c56a58','6c6de425cea2419ba1d8bd6b0fd8b4ff2e9b0e2f72a64c178b145aa41de71e6b','admin','2017-01-08 01:59:54.0','admin','2017-01-09 07:16:29.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('9cd0ec0b091b4f039c20c9682fafe64df7b30ddf637946239fff7e44281faf20','8160d3f25cda4639b8f781f46d59e8cfc9d0c93e70854aeea5fb8e56345b40d6','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-08 02:00:12.0','admin','2017-01-11 09:40:19.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('c652540d4ab347ce85b708e09fc926264aa230625703461c8892b0c3c436f240','6a6f3d3ddf9c4005bf907388a69a8bc069ebe9b9388e42e3933585fe79bb96ee','218fe16271c342b59208f56072fc0a6e0384e40fcd4647889fca1958bf65d8bb','admin','2017-01-08 02:00:45.0','admin','2017-01-12 13:49:01.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('94cd4abb0fd547749210affbc294b2c09384d598124d417ab452009761e6630e','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','cc45309f7c894d7487f283123cdc50d2666f05122fb946e0970a08824ec5af7d','admin','2017-01-08 02:02:19.0','admin','2017-01-12 13:49:01.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('e4a5ae3698314cf2bc7825a3bb3c425f9c58ca2fb3f34da387c2dea06e823984','22d375f083ac40da8fbae522f4312cd417537af8e3514a0cad23f21364f2b95d','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-08 02:52:07.0','admin','2017-01-09 15:27:37.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('52f1e2f411ef4a7cbb5a6ea3e1727b892bf1760e7b01475ab6dfd9d2fd6963d6','803519005095624704','27a373f23f5d4a29ba1bcb49f2681fbc723be134088546249fd383461ccce38d','admin','2017-01-08 05:12:38.0','admin','2017-01-09 15:27:34.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('73eccfab75fc4e42aaf20d30c6c0954c85704b7e189f45b68a50a86fbc7e46c7','fb5c9730d3504e4ab27947df0e89403e21ecf9cd9a0f42dfa4da997dd342d226','218fe16271c342b59208f56072fc0a6e0384e40fcd4647889fca1958bf65d8bb','admin','2017-01-08 05:13:03.0','admin','2017-01-09 15:27:32.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('1895c95e6a3945faa833db3e3f1c2c0d7c6c93b7677e47bea090d5973975d9bd','63a0d18614db4ac886ff0f53e6901fa58283b7935701402c8faee2170a506445','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','admin','2017-01-09 07:04:50.0','admin','2017-01-10 15:38:21.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('241d1430acc34adbb536e72f592ef8b781a03a644b1341c3a2164e0e3a3072c3','37cc913cd2474d9292ac136c84da3c8d788a1d37e16348adbf703e18f41b430d','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','2017-01-09 07:11:22.0','admin','2017-01-09 07:16:56.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('a5ad0564f13944bb97baad0fb82aad829842a42952d74963a3886450d06bfd90','de41f1250a7d4232b68cc19e6013ec5c3a581dd8c6ae4f018e0dfe81a4db5a5e','218fe16271c342b59208f56072fc0a6e0384e40fcd4647889fca1958bf65d8bb','admin','2017-01-09 07:12:15.0','admin','2017-01-11 09:40:16.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('57dba2b4964a46f78861e6a33718a740ee7200decf87425fbbb6cd18bb29ba1d','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','2017-01-09 07:14:31.0','admin','2017-01-09 07:16:39.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('07978486f169496e9cf34d444209fcbfaa41ef577c4c4dee97618e969ae65e39','c08f773e72b44ff3a1df95b5d18cdb59b6405d83e9404e7893bd758834c94f27','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','2017-01-09 07:16:27.0','admin','2017-01-09 07:16:52.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('360b406add65497bbacae85293d1f3106183c13a7f984bc28af8be77c04113df','dfb7ae5bf891412d9ef48324c619aa41bc0c00b4cee7447cb1d150ac52c56a58','cc45309f7c894d7487f283123cdc50d2666f05122fb946e0970a08824ec5af7d','admin','2017-01-09 07:17:50.0','admin','2017-01-09 07:33:42.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('e3e4928a4e03495b893a5fd7b1545e3753b4c1b5a3264a599937897f45d81f1d','c08f773e72b44ff3a1df95b5d18cdb59b6405d83e9404e7893bd758834c94f27','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','admin','2017-01-09 07:33:04.0','admin','2017-01-11 09:40:14.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('87534e7902254055b09ebf35438a26693022547c79af495e9d9960c488081d4d','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','598d2cfb1c2b4cccb3cd468f53d96b64bf302578b7bc408fa81fa7cac436e597','admin','2017-01-17 13:35:53.0','admin','2017-01-17 13:35:53.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('8b37725a98244b928d4aa7f5f5a4b29b0e383961fd914c3f933813cb48f82b87','dfb7ae5bf891412d9ef48324c619aa41bc0c00b4cee7447cb1d150ac52c56a58','218fe16271c342b59208f56072fc0a6e0384e40fcd4647889fca1958bf65d8bb','admin','2017-01-11 09:39:19.0','admin','2017-01-12 14:35:59.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('6371c03e82734743992c9e03d9745d9798bf258de94f4bd59e136c55f2d471ee','e30b05405eb04ee4a8951c846ea178c8a57e7f53a2c6496285f0d1506d3c3fd5','08c42fc008b74720978dfca5807fd6568fb498ae8a644fd2b9bdfd0cb37ae534','admin','2017-01-12 09:44:05.0','admin','2017-01-12 14:35:56.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('5a8dc465ca0e43309445d381bd67f08d8cc8febda4a04fca8a20ced7344f041e','63a0d18614db4ac886ff0f53e6901fa58283b7935701402c8faee2170a506445','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-12 02:00:04.0','admin','2017-01-15 08:33:45.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('47989094228f45789f89922506b09dc2934885f5a32b470294f0ee2ef8d5a755','63a0d18614db4ac886ff0f53e6901fa58283b7935701402c8faee2170a506445','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-12 02:00:04.0','admin','2017-01-12 02:00:04.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('57b871d23f7940eda4b7436dd76448a16ea311ac981f477a9640b9c5979f1019','yy','15153e7feee6492c96b60996bd8b62f28676520687b64ff19df7d412db6c94a0','548879f423ab47a8ad3498aeff31c8a1','2016-11-03 11:08:44.0','admin','2016-11-23 17:41:55.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('7e8f8771447c4748bd07775d27638a8c8e3fd3bd46cf40f7bd8751343e9bf33d','63a0d18614db4ac886ff0f53e6901fa58283b7935701402c8faee2170a506445','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-12 02:00:04.0','admin','2017-01-13 17:34:56.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('26182f422b0e4899bcb61b41a1fb6259beef443867854ee3829e708a9f260036','yy','7bee16332c76493a82c678b35e23eb149b1f21bc5b114f41bbf43fbe6b80f30a','admin','2016-11-03 14:17:22.0','admin','2016-11-24 16:05:04.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('a32f162015c9455fb3ad42b2861447b87e6f4f04f7aa453fa7ca357cf29dfbf2','63a0d18614db4ac886ff0f53e6901fa58283b7935701402c8faee2170a506445','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-12 02:00:04.0','admin','2017-01-13 17:34:56.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('5740791b4e0c44c79551d923b765a0cf181e4b6db34a496f9f95397ecfcb4a50','63a0d18614db4ac886ff0f53e6901fa58283b7935701402c8faee2170a506445','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-12 02:00:04.0','admin','2017-01-13 17:34:56.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f420489e94754ddfab23f35793cd9b317c5805093af04b05a78409b4b861ad0e','63a0d18614db4ac886ff0f53e6901fa58283b7935701402c8faee2170a506445','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2017-01-12 02:00:04.0','admin','2017-01-13 17:34:56.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('a5c6e7fe15264b069f156b9d2ce013f63f576d20967e4a84bcae88cc33ba0c25','yy','b4720143825c46b9920155c9b9fdcd881b1e1ec895794dcbb8c3c1c6b86fec3b','548879f423ab47a8ad3498aeff31c8a1','2016-11-04 13:37:51.0','admin','2016-12-05 16:15:15.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('ef89b0b2e4694a9ca4e4adde0c53e551c9af8e1198ca4689981130e1b3dd314e','fb5c9730d3504e4ab27947df0e89403e21ecf9cd9a0f42dfa4da997dd342d226','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2016-12-23 03:02:52.0','admin','2016-12-29 16:35:17.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('dc492fff78ec4e2e97c4bfe1dc0bbaf41e5a719c0d9e430fad7af04a25ea469b','fb5c9730d3504e4ab27947df0e89403e21ecf9cd9a0f42dfa4da997dd342d226','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2016-12-23 03:03:03.0','admin','2016-12-28 08:06:16.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('a551484e3f2e448d8f84426a2c7a12c1a42e1733643b41c68399a492888ee4dd','fb5c9730d3504e4ab27947df0e89403e21ecf9cd9a0f42dfa4da997dd342d226','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2016-12-23 03:03:10.0','admin','2016-12-29 16:35:17.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('794e2614096e46ceac7e5c26882c6ab211672db5c5174e0f9228cb7b43a04bcc','c08f773e72b44ff3a1df95b5d18cdb59b6405d83e9404e7893bd758834c94f27','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2016-12-23 03:05:46.0','admin','2016-12-28 08:06:16.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('7f2c88431e7b4269bac05a696bafdb927051cbb330d34ded8a3daf9446ba7ecd','8495ccbe777741a5b9d63e1ed501337e0bfc9e0c8f884e85957c63453905d54a','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','2016-12-25 02:58:08.0','admin','2016-12-28 08:06:16.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
